Column1;Column2
0000334-25.2019.8.17.0970;/TJPE/RMR/MORENO/CRIMINAL/VCRIM/0000334-25.2019.8.17.0970
0043474-41.2018.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM02/0043474-41.2018.8.17.0810
0041804-75.2012.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM02/0041804-75.2012.8.17.0810
0004512-12.2019.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM02/0004512-12.2019.8.17.0810
0000140-66.2019.8.17.0730;/TJPE/RMR/IPOJUCA/CRIMINAL/VCRIM/0000140-66.2019.8.17.0730
0038610-91.2017.8.17.0810;/TJPE/RMR/IPOJUCA/CRIMINAL/VCRIM/0038610-91.2017.8.17.0810
0004440-81.2013.8.17.0730;/TJPE/RMR/IPOJUCA/CRIMINAL/VCRIM/0004440-81.2013.8.17.0730
0000493-09.2019.8.17.0730;/TJPE/RMR/IPOJUCA/CRIMINAL/VCRIM/0000493-09.2019.8.17.0730
0047153-93.2011.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0047153-93.2011.8.17.0810
0004191-21.2012.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0004191-21.2012.8.17.0810
0000067-97.2012.8.17.0970;/TJPE/RMR/MORENO/CRIMINAL/VCRIM/0000067-97.2012.8.17.0970
0000937-06.2016.8.17.0970;/TJPE/RMR/MORENO/CRIMINAL/VCRIM/0000937-06.2016.8.17.0970
0006822-88.2019.8.17.0810;/TJPE/RMR/MORENO/CRIMINAL/VCRIM/0006822-88.2019.8.17.0810
0000851-06.2014.8.17.0970;/TJPE/RMR/MORENO/CRIMINAL/VCRIM/0000851-06.2014.8.17.0970
0000621-22.2018.8.17.0970;/TJPE/RMR/MORENO/CRIMINAL/VCRIM/0000621-22.2018.8.17.0970
0000522-18.2019.8.17.0970;/TJPE/RMR/MORENO/CRIMINAL/VCRIM/0000522-18.2019.8.17.0970
0001575-92.2020.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM02/0001575-92.2020.8.17.0810
0040989-68.2018.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM02/0040989-68.2018.8.17.0810
0001577-62.2020.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM02/0001577-62.2020.8.17.0810
0005373-32.2018.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM02/0005373-32.2018.8.17.0810
0005844-14.2019.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM02/0005844-14.2019.8.17.0810
0003721-02.2013.8.17.0730;/TJPE/RMR/IPOJUCA/CRIMINAL/VCRIM/0003721-02.2013.8.17.0730
0001041-44.2013.8.17.0730;/TJPE/RMR/IPOJUCA/CRIMINAL/VCRIM/0001041-44.2013.8.17.0730
0003100-10.2010.8.17.0730;/TJPE/RMR/IPOJUCA/CRIMINAL/VCRIM/0003100-10.2010.8.17.0730
0002470-93.2012.8.17.0370;/TJPE/RMR/CABO/CRIMINAL/VCRIM01/0002470-93.2012.8.17.0370
0009127-85.2011.8.17.0370;/TJPE/RMR/CABO/CRIMINAL/VCRIM01/0009127-85.2011.8.17.0370
0002515-53.2019.8.17.0370;/TJPE/RMR/CABO/CRIMINAL/VCRIM01/0002515-53.2019.8.17.0370
0006734-90.2011.8.17.0370;/TJPE/RMR/CABO/CRIMINAL/VCRIM01/0006734-90.2011.8.17.0370
0008911-94.2013.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM02/0008911-94.2013.8.17.0810
0003183-33.2017.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM02/0003183-33.2017.8.17.0810
0003850-48.2019.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM02/0003850-48.2019.8.17.0810
0068328-36.2017.8.17.0870;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM02/0068328-36.2017.8.17.0870
0007963-21.2014.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0007963-21.2014.8.17.0810
0000125-96.1992.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0000125-96.1992.8.17.0810
0024090-63.2016.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0024090-63.2016.8.17.0810
0014758-19.2009.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0014758-19.2009.8.17.0810
0005227-54.2019.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM02/0005227-54.2019.8.17.0810
0039060-97.2018.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM02/0039060-97.2018.8.17.0810
0036924-30.2018.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM02/0036924-30.2018.8.17.0810
0006021-75.2019.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM02/0006021-75.2019.8.17.0810
0007138-04.2019.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM02/0007138-04.2019.8.17.0810
0000073-55.2019.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM02/0000073-55.2019.8.17.0810
0003498-56.2020.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM02/0003498-56.2020.8.17.0810
0004074-49.2020.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM02/0004074-49.2020.8.17.0810
0040487-32.2018.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM02/0040487-32.2018.8.17.0810
0024063-80.2016.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM02/0024063-80.2016.8.17.0810
0006057-59.2015.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM02/0006057-59.2015.8.17.0810
0001311-75.2020.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM02/0001311-75.2020.8.17.0810
0041145-56.2018.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0041145-56.2018.8.17.0810
0003216-52.2019.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0003216-52.2019.8.17.0810
0007166-06.2018.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0007166-06.2018.8.17.0810
0006756-11.2019.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0006756-11.2019.8.17.0810
0001379-65.2012.8.17.0370;/TJPE/RMR/CABO/CRIMINAL/VCRIM01/0001379-65.2012.8.17.0370
0000094-22.2021.8.17.0370;/TJPE/RMR/CABO/CRIMINAL/VCRIM01/0000094-22.2021.8.17.0370
0001866-54.2020.8.17.0370;/TJPE/RMR/CABO/CRIMINAL/VCRIM01/0001866-54.2020.8.17.0370
0057844-35.2012.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0057844-35.2012.8.17.0810
0025445-11.2016.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0025445-11.2016.8.17.0810
0006613-22.2019.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0006613-22.2019.8.17.0810
0015803-48.2015.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0015803-48.2015.8.17.0810
0003253-79.2019.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM02/0003253-79.2019.8.17.0810
0000368-58.2020.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM02/0000368-58.2020.8.17.0810
0013852-21.2015.8.17.0001;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM02/0013852-21.2015.8.17.0001
0001373-52.2019.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM02/0001373-52.2019.8.17.0810
0049124-16.2011.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM02/0049124-16.2011.8.17.0810
0043829-51.2018.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM02/0043829-51.2018.8.17.0810
0080950-80.1999.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM02/0080950-80.1999.8.17.0810
0041894-73.2018.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM02/0041894-73.2018.8.17.0810
0069581-59.2017.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM02/0069581-59.2017.8.17.0810
0043381-78.2018.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM02/0043381-78.2018.8.17.0810
0003410-48.2018.8.17.0370;/TJPE/RMR/CABO/CRIMINAL/VCRIM01/0003410-48.2018.8.17.0370
0003138-93.2014.8.17.0370;/TJPE/RMR/CABO/CRIMINAL/VCRIM01/0003138-93.2014.8.17.0370
0003185-62.2017.8.17.0370;/TJPE/RMR/CABO/CRIMINAL/VCRIM01/0003185-62.2017.8.17.0370
0004385-74.2019.8.17.0810;/TJPE/RMR/CABO/CRIMINAL/VCRIM01/0004385-74.2019.8.17.0810
0000090-82.2021.8.17.0370;/TJPE/RMR/CABO/CRIMINAL/VCRIM01/0000090-82.2021.8.17.0370
0069677-74.2017.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0069677-74.2017.8.17.0810
0007237-71.2019.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0007237-71.2019.8.17.0810
0040567-93.2018.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0040567-93.2018.8.17.0810
0010681-83.2017.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0010681-83.2017.8.17.0810
0003703-90.2017.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0003703-90.2017.8.17.0810
0043738-58.2018.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0043738-58.2018.8.17.0810
0005700-40.2019.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM02/0005700-40.2019.8.17.0810
0022809-09.2015.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM02/0022809-09.2015.8.17.0810
0004685-36.2019.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM02/0004685-36.2019.8.17.0810
0006576-92.2019.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM02/0006576-92.2019.8.17.0810
0000803-86.2005.8.17.1350;/TJPE/RMR/SAO LOURENCO DA MATA/CRIMINAL/VCRIM/0000803-86.2005.8.17.1350
0000516-52.2019.8.17.0730;/TJPE/RMR/IPOJUCA/CRIMINAL/VCRIM/0000516-52.2019.8.17.0730
0000094-09.2021.8.17.0730;/TJPE/RMR/IPOJUCA/CRIMINAL/VCRIM/0000094-09.2021.8.17.0730
0000086-42.2015.8.17.0730;/TJPE/RMR/IPOJUCA/CRIMINAL/VCRIM/0000086-42.2015.8.17.0730
0002214-98.2016.8.17.0730;/TJPE/RMR/IPOJUCA/CRIMINAL/VCRIM/0002214-98.2016.8.17.0730
0000555-83.2018.8.17.0730;/TJPE/RMR/IPOJUCA/CRIMINAL/VCRIM/0000555-83.2018.8.17.0730
0068355-19.2017.8.17.0810;/TJPE/RMR/IPOJUCA/CRIMINAL/VCRIM/0068355-19.2017.8.17.0810
0000104-93.1997.8.17.0730;/TJPE/RMR/IPOJUCA/CRIMINAL/VCRIM/0000104-93.1997.8.17.0730
0000475-85.2019.8.17.0730;/TJPE/RMR/IPOJUCA/CRIMINAL/VCRIM/0000475-85.2019.8.17.0730
0002985-25.2019.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM02/0002985-25.2019.8.17.0810
0007569-09.2017.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM02/0007569-09.2017.8.17.0810
0069667-30.2017.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM02/0069667-30.2017.8.17.0810
0003365-48.2019.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM02/0003365-48.2019.8.17.0810
0001772-52.2017.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM02/0001772-52.2017.8.17.0810
0001095-97.2019.8.17.0750;/TJPE/RMR/IPOJUCA/CRIMINAL/VCRIM/0001095-97.2019.8.17.0750
0044824-64.2018.8.17.0810;/TJPE/RMR/IPOJUCA/CRIMINAL/VCRIM/0044824-64.2018.8.17.0810
0000004-23.2019.8.17.0810;/TJPE/RMR/IPOJUCA/CRIMINAL/VCRIM/0000004-23.2019.8.17.0810
0000264-15.2020.8.17.0730;/TJPE/RMR/IPOJUCA/CRIMINAL/VCRIM/0000264-15.2020.8.17.0730
0068184-62.2017.8.17.0810;/TJPE/RMR/IPOJUCA/CRIMINAL/VCRIM/0068184-62.2017.8.17.0810
0000045-02.2020.8.17.0810;/TJPE/RMR/IPOJUCA/CRIMINAL/VCRIM/0000045-02.2020.8.17.0810
0005836-37.2019.8.17.0810;/TJPE/RMR/IPOJUCA/CRIMINAL/VCRIM/0005836-37.2019.8.17.0810
0004538-49.2015.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0004538-49.2015.8.17.0810
0000293-29.2014.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM02/0000293-29.2014.8.17.0810
0040893-97.2011.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM02/0040893-97.2011.8.17.0810
0005362-66.2019.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0005362-66.2019.8.17.0810
0003503-78.2020.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0003503-78.2020.8.17.0810
0004113-46.2020.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0004113-46.2020.8.17.0810
0004151-58.2020.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0004151-58.2020.8.17.0810
0050845-03.2011.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0050845-03.2011.8.17.0810
0000002-22.2002.0.03.9172;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0000002-22.2002.0.03.9172
0015355-75.2015.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0015355-75.2015.8.17.0810
0069673-37.2017.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0069673-37.2017.8.17.0810
0000461-26.2017.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0000461-26.2017.8.17.0810
0003628-46.2020.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0003628-46.2020.8.17.0810
0002972-89.2020.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0002972-89.2020.8.17.0810
0002911-68.2019.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0002911-68.2019.8.17.0810
0004512-32.2007.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0004512-32.2007.8.17.0810
0000371-47.2019.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0000371-47.2019.8.17.0810
0005029-17.2019.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM03/0005029-17.2019.8.17.0810
0019079-97.2009.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0019079-97.2009.8.17.0810
0015968-61.2016.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0015968-61.2016.8.17.0810
0037737-01.2011.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0037737-01.2011.8.17.0810
0004019-98.2020.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0004019-98.2020.8.17.0810
0001667-70.2020.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0001667-70.2020.8.17.0810
0014069-77.2006.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0014069-77.2006.8.17.0810
0050773-16.2011.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0050773-16.2011.8.17.0810
0068223-59.2017.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM02/0068223-59.2017.8.17.0810
0027245-12.2014.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM02/0027245-12.2014.8.17.0810
0056027-57.2017.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM02/0056027-57.2017.8.17.0810
0000354-89.2014.8.17.0970;/TJPE/RMR/MORENO/CRIMINAL/VCRIM/0000354-89.2014.8.17.0970
0000109-05.2019.8.17.0970;/TJPE/RMR/MORENO/CRIMINAL/VCRIM/0000109-05.2019.8.17.0970
0000002-22.2003.0.01.1769;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0000002-22.2003.0.01.1769
0001313-11.2021.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0001313-11.2021.8.17.0810
0005723-83.2019.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0005723-83.2019.8.17.0810
0043813-97.2018.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0043813-97.2018.8.17.0810
0012871-53.2016.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0012871-53.2016.8.17.0810
0004326-52.2020.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0004326-52.2020.8.17.0810
0017866-17.2013.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0017866-17.2013.8.17.0810
0000235-16.2020.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0000235-16.2020.8.17.0810
0004429-59.2020.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0004429-59.2020.8.17.0810
0003478-65.2020.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0003478-65.2020.8.17.0810
0001629-58.2020.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0001629-58.2020.8.17.0810
0000268-69.2021.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0000268-69.2021.8.17.0810
0026272-61.2012.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0026272-61.2012.8.17.0810
0007155-16.2014.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM02/0007155-16.2014.8.17.0810
0008381-22.2015.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM02/0008381-22.2015.8.17.0810
0055533-71.2012.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM02/0055533-71.2012.8.17.0810
0040428-44.2018.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0040428-44.2018.8.17.0810
0068224-44.2017.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0068224-44.2017.8.17.0810
0011036-64.2015.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0011036-64.2015.8.17.0810
0006431-36.2019.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0006431-36.2019.8.17.0810
0003617-17.2020.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0003617-17.2020.8.17.0810
0000825-56.2021.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0000825-56.2021.8.17.0810
0013097-58.2016.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0013097-58.2016.8.17.0810
0001653-52.2021.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0001653-52.2021.8.17.0810
0002841-51.2019.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0002841-51.2019.8.17.0810
0000061-75.2018.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0000061-75.2018.8.17.0810
0001462-75.2019.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0001462-75.2019.8.17.0810
0002570-08.2020.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0002570-08.2020.8.17.0810
0000386-79.2020.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0000386-79.2020.8.17.0810
0003989-63.2020.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0003989-63.2020.8.17.0810
0009889-08.2012.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0009889-08.2012.8.17.0810
0000248-15.2020.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0000248-15.2020.8.17.0810
0000209-23.2017.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0000209-23.2017.8.17.0810
0004778-96.2019.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0004778-96.2019.8.17.0810
0050202-45.2011.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0050202-45.2011.8.17.0810
0007554-89.2007.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0007554-89.2007.8.17.0810
0021061-10.2013.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0021061-10.2013.8.17.0810
0005453-55.2002.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0005453-55.2002.8.17.0810
0000888-23.2017.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0000888-23.2017.8.17.0810
0031357-57.2014.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0031357-57.2014.8.17.0810
0006748-49.2010.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0006748-49.2010.8.17.0810
0005151-30.2019.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0005151-30.2019.8.17.0810
0000461-84.2021.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0000461-84.2021.8.17.0810
0041357-77.2018.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0041357-77.2018.8.17.0810
0010161-60.2016.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM02/0010161-60.2016.8.17.0810
0024360-53.2017.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM02/0024360-53.2017.8.17.0810
0050579-16.2011.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM02/0050579-16.2011.8.17.0810
0007009-38.2015.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM02/0007009-38.2015.8.17.0810
0007255-92.2019.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0007255-92.2019.8.17.0810
0006475-60.2016.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0006475-60.2016.8.17.0810
0009749-32.2016.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0009749-32.2016.8.17.0810
0015697-91.2012.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0015697-91.2012.8.17.0810
0019716-38.2015.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0019716-38.2015.8.17.0810
0005673-57.2019.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0005673-57.2019.8.17.0810
0002441-37.2019.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0002441-37.2019.8.17.0810
0034835-78.2011.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM02/0034835-78.2011.8.17.0810
0005872-79.2019.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM02/0005872-79.2019.8.17.0810
0004085-15.2019.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM02/0004085-15.2019.8.17.0810
0010145-43.2015.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM02/0010145-43.2015.8.17.0810
0015816-13.2016.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM02/0015816-13.2016.8.17.0810
0009642-90.2013.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM02/0009642-90.2013.8.17.0810
0000623-75.2004.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0000623-75.2004.8.17.0810
0041074-88.2017.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0041074-88.2017.8.17.0810
0021760-64.2014.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0021760-64.2014.8.17.0810
0044995-21.2018.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0044995-21.2018.8.17.0810
0013266-16.2014.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0013266-16.2014.8.17.0810
0011112-88.2015.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0011112-88.2015.8.17.0810
0018479-66.2015.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0018479-66.2015.8.17.0810
0003349-60.2020.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0003349-60.2020.8.17.0810
0000025-04.2016.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0000025-04.2016.8.17.0810
0005027-62.2010.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0005027-62.2010.8.17.0810
0002694-88.2020.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0002694-88.2020.8.17.0810
0014865-24.2013.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0014865-24.2013.8.17.0810
0010328-77.2016.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0010328-77.2016.8.17.0810
0003871-24.2019.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM02/0003871-24.2019.8.17.0810
0000225-35.2021.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM02/0000225-35.2021.8.17.0810
0028192-02.2014.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM02/0028192-02.2014.8.17.0810
0043645-95.2018.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0043645-95.2018.8.17.0810
0005942-09.2013.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0005942-09.2013.8.17.0810
0068851-48.2017.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0068851-48.2017.8.17.0810
0036730-98.2016.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0036730-98.2016.8.17.0810
0004204-39.2020.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0004204-39.2020.8.17.0810
0018883-54.2014.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0018883-54.2014.8.17.0810
0006081-87.2015.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0006081-87.2015.8.17.0810
